"","study_name","id","child_sex","child_religion","child_age","child_age_centered","school","standard","standard_num","sequence","question_type","language","speaker_gender","origin","religion","wealth","army_navy_language","coded_wealth","no_opinion_geo","no_opinion_religion","no_opinion_wealth","gujarat","india","foreign","richer","poorer","same","hindu","buddhist","muslim","jain","christian","geographic_origin"
"598","india-socioling","Z05B20","male","muslim",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"599","india-socioling","Z05C48","female","muslim",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","idk","","english",NA,0,1,NA,0,0,1,NA,NA,NA,0,0,0,0,0,"Foreign (Outside India)"
"600","india-socioling","Z05C56","female","muslim",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"601","india-socioling","Z07A11","male","hindu",13,2.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"602","india-socioling","Z07A16","male","muslim",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","India","idk","idk","english",NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"India (Different State)"
"603","india-socioling","Z07A18","male","muslim",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","India","christian","same","english",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"India (Different State)"
"604","india-socioling","Z07A19","male","muslim",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","idk","idk","english",NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"Foreign (Outside India)"
"605","india-socioling","Z07A20","male","muslim",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","India","buddhist","richer","english",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,"India (Different State)"
"606","india-socioling","Z07A21","male","hindu",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"607","india-socioling","Z07A41","female","hindu",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"608","india-socioling","Z07A43","female","muslim",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"609","india-socioling","Z07A46","female","muslim",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"610","india-socioling","Z07A48","female","muslim",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","India","christian","richer","english",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"India (Different State)"
"611","india-socioling","Z07A51","female","muslim",13,2.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"612","india-socioling","Z07A56","female","hindu",13,2.39791512763687,"zenith",7,7,8,"associations","English (India)","male","idk","idk","poorer","english",-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"No Opinion"
"613","india-socioling","Z07A58","female","hindu",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","idk","richer","english",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Foreign (Outside India)"
"614","india-socioling","Z07B05","male","muslim",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","Gujarat","jain","same","english",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,"Gujarat (Same State)"
"615","india-socioling","Z07B12","male","muslim",13,2.39791512763687,"zenith",7,7,8,"associations","English (India)","male","India","idk","same","english",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"India (Different State)"
"616","india-socioling","Z07B41","female","muslim",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Foreign (Outside India)"
"617","india-socioling","Z07B55","female","muslim",13,2.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"618","india-socioling","Z07A02","male","hindu",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"619","india-socioling","Z05C46","female","muslim",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","India","christian","poorer","english",-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"India (Different State)"
"620","india-socioling","Z07A39","female","hindu",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"621","india-socioling","Z07A50","female","muslim",13,2.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"622","india-socioling","Z03C47","female","hindu",8.3,-2.30208487236313,"zenith",3,3,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"623","india-socioling","Z07B06","male","hindu",13,2.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","idk","poorer","english",-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"Foreign (Outside India)"
"624","india-socioling","Z05B56","female","muslim",11,0.397915127636871,"zenith",5,5,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"625","india-socioling","Z03C48","female","hindu",7.9,-2.70208487236313,"zenith",3,3,8,"associations","English (India)","male","foreign","christian","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"Foreign (Outside India)"
"626","india-socioling","Z03C10","male","hindu",8.4,-2.20208487236313,"zenith",3,3,8,"associations","English (India)","male","Gujarat","hindu","same","english",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"627","india-socioling","Z03C14","male","hindu",8.1,-2.50208487236313,"zenith",3,3,8,"associations","English (India)","male","foreign","muslim","poorer","english",-1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"Foreign (Outside India)"
"628","india-socioling","Z05B62","female","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"629","india-socioling","Z05C04","male","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","jain","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"630","india-socioling","Z05C09","male","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"631","india-socioling","Z05C49","female","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","foreign","idk","same","english",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"632","india-socioling","Z07A01","male","hindu",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"633","india-socioling","Z07A06","male","hindu",13,2.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"634","india-socioling","Z07A47","female","hindu",13,2.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"635","india-socioling","Z07B08","male","hindu",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","idk","poorer","english",-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"Foreign (Outside India)"
"636","india-socioling","Z07B40","female","hindu",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","idk","english",NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Foreign (Outside India)"
"637","india-socioling","Z07B43","female","hindu",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","same","english",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"638","india-socioling","Z07B07","male","hindu",13,2.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"639","india-socioling","Z05B49","female","hindu",10,-0.602084872363129,"zenith",5,5,8,"associations","English (India)","male","","idk","richer","english",1,NA,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,NA
"640","india-socioling","Z05B32","male","muslim",11,0.397915127636871,"zenith",5,5,8,"associations","English (India)","male","","christian","poorer","english",-1,NA,0,0,NA,NA,NA,0,1,0,0,0,0,0,1,NA
"641","india-socioling","Z07A04","male","hindu",12,1.39791512763687,"zenith",7,7,8,"associations","English (India)","male","foreign","christian","richer","english",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"642","india-socioling","Z03C07","male","hindu",8.6,-2.00208487236313,"zenith",3,3,9,"associations","Urdu","female","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"643","india-socioling","Z05C10","male","muslim",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"644","india-socioling","Z03C04","male","muslim",9,-1.60208487236313,"zenith",3,3,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"645","india-socioling","Z03C49","female","muslim",8,-2.60208487236313,"zenith",3,3,9,"associations","Urdu","female","India","christian","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"India (Different State)"
"646","india-socioling","Z05C06","male","other",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","foreign","jain","same","urdu",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"647","india-socioling","Z05C45","female","hindu",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","Gujarat","jain","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,"Gujarat (Same State)"
"648","india-socioling","Z05C50","female","hindu",9.7,-0.90208487236313,"zenith",5,5,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"649","india-socioling","Z07A09","male",NA,12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","","idk","urdu",NA,0,NA,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,"Gujarat (Same State)"
"650","india-socioling","Z07A10","male","muslim",13,2.39791512763687,"zenith",7,7,9,"associations","Urdu","female","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"651","india-socioling","Z07A12","male","hindu",13,2.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","richer","urdu",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"652","india-socioling","Z07A13","male",NA,12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","muslim","poorer","urdu",-1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"Gujarat (Same State)"
"653","india-socioling","Z07A14","male","hindu",13,2.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"654","india-socioling","Z07A40","female","muslim",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"655","india-socioling","Z07A45","female","muslim",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"656","india-socioling","Z07A55","female","hindu",13,2.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"657","india-socioling","Z07A59","female","hindu",13,2.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","idk","urdu",NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Gujarat (Same State)"
"658","india-socioling","Z07B03","male","hindu",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"659","india-socioling","Z07B11","male","other",13,2.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"660","india-socioling","Z07B21","male","muslim",13,2.39791512763687,"zenith",7,7,9,"associations","Urdu","female","idk","muslim","idk","urdu",NA,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"No Opinion"
"661","india-socioling","Z07B38","female","hindu",13,2.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","muslim","poorer","urdu",-1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"Gujarat (Same State)"
"662","india-socioling","Z07B48","female","muslim",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"663","india-socioling","Z05B11","male","hindu",11,0.397915127636871,"zenith",5,5,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"664","india-socioling","Z05B55","female","muslim",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"665","india-socioling","Z05B12","male","muslim",11,0.397915127636871,"zenith",5,5,9,"associations","Urdu","female","India","buddhist","same","urdu",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"666","india-socioling","Z05B19","male","hindu",11,0.397915127636871,"zenith",5,5,9,"associations","Urdu","female","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"667","india-socioling","Z07A05","male","muslim",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"668","india-socioling","Z05B17","male","hindu",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","India","hindu","poorer","urdu",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"669","india-socioling","Z07A42","female","hindu",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"670","india-socioling","Z07B39","female","hindu",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"671","india-socioling","Z05C44","female","hindu",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"672","india-socioling","Z03C01","male","muslim",8.36827956989247,-2.23380530247066,"zenith",3,3,9,"associations","Urdu","female","Gujarat","muslim","poorer","urdu",-1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"Gujarat (Same State)"
"673","india-socioling","Z03C02","male","muslim",7.8,-2.80208487236313,"zenith",3,3,9,"associations","Urdu","female","India","muslim","poorer","urdu",-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"India (Different State)"
"674","india-socioling","Z03C43","female","muslim",8,-2.60208487236313,"zenith",3,3,9,"associations","Urdu","female","Gujarat","hindu","richer","urdu",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"675","india-socioling","Z03C44","female","hindu",8.7,-1.90208487236313,"zenith",3,3,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"676","india-socioling","Z03C46","female","muslim",7.8,-2.80208487236313,"zenith",3,3,9,"associations","Urdu","female","Gujarat","","idk","urdu",NA,0,NA,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,"Gujarat (Same State)"
"677","india-socioling","Z05B05","male","muslim",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","India","hindu","poorer","urdu",-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"India (Different State)"
"678","india-socioling","Z05B20","male","muslim",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"679","india-socioling","Z05C48","female","muslim",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"680","india-socioling","Z05C56","female","muslim",10,-0.602084872363129,"zenith",5,5,9,"associations","Urdu","female","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"681","india-socioling","Z07A11","male","hindu",13,2.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","idk","urdu",NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Gujarat (Same State)"
"682","india-socioling","Z07A16","male","muslim",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","India","idk","idk","urdu",NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"India (Different State)"
"683","india-socioling","Z07A18","male","muslim",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","foreign","jain","richer","urdu",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Foreign (Outside India)"
"684","india-socioling","Z07A19","male","muslim",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","idk","urdu",NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Gujarat (Same State)"
"685","india-socioling","Z07A20","male","muslim",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"686","india-socioling","Z07A21","male","hindu",12,1.39791512763687,"zenith",7,7,9,"associations","Urdu","female","Gujarat","hindu","richer","urdu",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
